buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
73000.0,73.0,1000.0,218.42494955261924,50.845033763371056,73000,73000.0,1525.537529706955
74000.0,74.0,1000.0,182.78833437114164,50.610243014485725,74000,74000.0,1545.2963757514954
75000.0,75.0,1000.0,239.68553676529393,50.69646809865872,75000,75000.0,1565.021615743637
76000.0,76.0,1000.0,186.5987880931127,50.69546624410131,76000,76000.0,1584.7472455501556
77000.0,77.0,1000.0,205.24109204848685,50.95454055814406,77000,77000.0,1604.3725819587708
78000.0,78.0,1000.0,219.43375388570826,50.86525730636952,78000,78000.0,1624.032366514206
79000.0,79.0,1000.0,59.73570367120225,50.94477612426146,79000,79000.0,1643.6614644527435
80000.0,80.0,1000.0,203.640266978427,50.713839871448165,80000,80000.0,1663.3799476623535
81000.0,81.0,1000.0,123.34353662518815,27.5174158544921,81000,81000.0,1699.7205693721771
82000.0,82.0,1000.0,236.47493400411494,50.89290740068415,82000,82000.0,1719.3696727752686
83000.0,83.0,1000.0,194.0195725922757,50.76012804760466,83000,83000.0,1739.0701746940613
84000.0,84.0,1000.0,137.64493530960607,50.93189876239842,84000,84000.0,1758.7042355537415
85000.0,85.0,1000.0,200.45144034485506,50.80803018800637,85000,85000.0,1778.3861637115479
86000.0,86.0,1000.0,150.70236827467016,50.741465505472185,86000,86000.0,1798.093911409378
87000.0,87.0,1000.0,132.73848886883337,50.67470949964864,87000,87000.0,1817.8276209831238
88000.0,88.0,1000.0,174.5295342233436,50.654326392603465,88000,88000.0,1837.569271326065
89000.0,89.0,1000.0,193.64589706048258,50.930533213505086,89000,89000.0,1857.203858613968
90000.0,90.0,1000.0,289.3584611116959,50.86347465995945,90000,90000.0,1876.8643321990967
91000.0,91.0,1000.0,173.57917853076813,27.661305857988022,91000,91000.0,1913.0159153938293
92000.0,92.0,1000.0,93.09857230754328,50.87866755200939,92000,92000.0,1932.6705181598663
93000.0,93.0,1000.0,180.4456971373058,50.87352819959443,93000,93000.0,1952.32710647583
94000.0,94.0,1000.0,206.92446334656847,50.72180458438187,94000,94000.0,1972.0424933433533
95000.0,95.0,1000.0,107.73206951510522,50.690826366277086,95000,95000.0,1991.7699286937714
96000.0,96.0,1000.0,211.4434549682853,50.926355385510064,96000,96000.0,2011.4061267375946
97000.0,97.0,1000.0,109.186584657617,50.8805037275456,97000,97000.0,2031.0600202083588
98000.0,98.0,1000.0,266.59641898554304,50.895832785257866,98000,98000.0,2050.707994222641
99000.0,99.0,1000.0,214.5007752212934,50.829894828281574,99000,99000.0,2070.3814561367035
100000.0,100.0,1000.0,115.15057278269883,50.821268640051386,100000,100000.0,2090.058257341385
101000.0,101.0,1000.0,259.80757711639785,27.563982907415888,101000,101000.0,2126.33748459816
102000.0,102.0,1000.0,145.55192689445124,51.063491181131766,102000,102000.0,2145.920947790146
103000.0,103.0,1000.0,224.73403349172796,50.81994657797964,103000,103000.0,2165.5982608795166
104000.0,104.0,1000.0,122.00999302853472,50.831314124739,104000,104000.0,2185.271173477173
105000.0,105.0,1000.0,158.77705981828208,50.784936671572495,105000,105000.0,2204.96205163002
106000.0,106.0,1000.0,181.88867657702113,50.70639012820799,106000,106000.0,2224.683431863785
107000.0,107.0,1000.0,197.41330721099615,50.815748086139465,107000,107000.0,2244.3623707294464
108000.0,108.0,1000.0,169.55971730241427,50.77440056987168,108000,108000.0,2264.0573348999023
109000.0,109.0,1000.0,251.4566341329062,50.77253701166494,109000,109000.0,2283.75302195549
110000.0,110.0,1000.0,234.84100414744367,50.96856587816047,110000,110000.0,2303.37295794487
111000.0,111.0,1000.0,290.587928861763,27.37105350610051,111000,111000.0,2339.9079053401947
112000.0,112.0,1000.0,187.2869671839959,50.94343215982942,112000,112000.0,2359.537521123886
113000.0,113.0,1000.0,339.86117186946245,50.786316561925965,113000,113000.0,2379.227864265442
114000.0,114.0,1000.0,246.87701475992276,50.66842623399692,114000,114000.0,2398.9640209674835
115000.0,115.0,1000.0,169.3512234587261,50.790385338244235,115000,115000.0,2418.65278673172
116000.0,116.0,1000.0,330.9749933780999,50.767430137417136,116000,116000.0,2438.3504550457
117000.0,117.0,1000.0,229.26840111371564,50.72436557445818,117000,117000.0,2458.0648465156555
118000.0,118.0,1000.0,274.7932326710559,50.79258543035156,118000,118000.0,2477.7527594566345
119000.0,119.0,1000.0,228.11110749777305,50.620154533554725,119000,119000.0,2497.507736682892
120000.0,120.0,1000.0,377.0671725645036,50.725813338352175,120000,120000.0,2517.2215654850006
121000.0,121.0,1000.0,129.7293390335127,28.111126959615387,121000,121000.0,2552.7946679592133
122000.0,122.0,1000.0,408.0227312873721,50.98769835272194,122000,122000.0,2572.407241821289
123000.0,123.0,1000.0,264.919196961865,50.84344544328828,123000,123000.0,2592.07546043396
124000.0,124.0,1000.0,514.740841498828,50.69388909275901,124000,124000.0,2611.801703929901
125000.0,125.0,1000.0,248.8514446706482,50.7963808373122,125000,125000.0,2631.488145828247
126000.0,126.0,1000.0,180.4964473903898,50.93779842874718,126000,126000.0,2651.11993265152
127000.0,127.0,1000.0,290.28488902234466,50.994748006756254,127000,127000.0,2670.729795217514
128000.0,128.0,1000.0,290.4375721644688,50.7227823306728,128000,128000.0,2690.444802045822
129000.0,129.0,1000.0,289.5857392906001,51.01123663011698,129000,129000.0,2710.0483260154724
130000.0,130.0,1000.0,189.00902752427322,50.81387348870728,130000,130000.0,2729.7279908657074
131000.0,131.0,1000.0,257.22456961942976,27.43681756925924,131000,131000.0,2766.175366640091
132000.0,132.0,1000.0,152.66262054411683,50.804515498802466,132000,132000.0,2785.8586564064026
133000.0,133.0,1000.0,401.7676069544792,50.81131330141345,133000,133000.0,2805.539312839508
134000.0,134.0,1000.0,216.30563234535887,50.81480861542494,134000,134000.0,2825.2186155319214
135000.0,135.0,1000.0,293.7450878259602,50.9014059650789,135000,135000.0,2844.8644382953644
136000.0,136.0,1000.0,189.93945534827276,50.94016907169667,136000,136000.0,2864.495311498642
137000.0,137.0,1000.0,266.0809819014622,50.8709009154825,137000,137000.0,2884.1529150009155
138000.0,138.0,1000.0,311.3573616291094,50.77924203515279,138000,138000.0,2903.8460013866425
139000.0,139.0,1000.0,211.21290456767167,50.83727061314031,139000,139000.0,2923.516608953476
140000.0,140.0,1000.0,210.65982914118072,50.76514497493928,140000,140000.0,2943.2151639461517
141000.0,141.0,1000.0,256.81923197492915,27.401756470317935,141000,141000.0,2979.7091748714447
142000.0,142.0,1000.0,202.09656575206117,50.88415548760278,142000,142000.0,2999.361657857895
143000.0,143.0,1000.0,307.03340388091937,50.748500650208875,143000,143000.0,3019.066673517227
144000.0,144.0,1000.0,183.3808189900294,50.915637531748494,144000,144000.0,3038.7070050239563
145000.0,145.0,1000.0,259.7123957623078,50.84216413514516,145000,145000.0,3058.375719308853
146000.0,146.0,1000.0,220.4272908791525,50.77173311783985,146000,146000.0,3078.0717182159424
147000.0,147.0,1000.0,240.8680535640341,50.65361371518318,147000,147000.0,3097.8136463165283
148000.0,148.0,1000.0,400.6032698977509,50.77547193191534,148000,148000.0,3117.508194923401
149000.0,149.0,1000.0,338.3655108223069,50.731970325133766,149000,149000.0,3137.2196311950684
150000.0,150.0,1000.0,334.4461914354499,50.94312587951444,150000,150000.0,3156.8493649959564
151000.0,151.0,1000.0,231.73622179150482,27.495212761107172,151000,151000.0,3193.2193326950073
152000.0,152.0,1000.0,345.7165763954354,50.92443552126725,152000,152000.0,3212.8562710285187
153000.0,153.0,1000.0,301.111252726473,50.62582393018362,153000,153000.0,3232.6090359687805
154000.0,154.0,1000.0,263.7619457756407,50.678236255035245,154000,154000.0,3252.3413722515106
155000.0,155.0,1000.0,209.85665575940976,50.66687218643478,155000,155000.0,3272.0781342983246
156000.0,156.0,1000.0,379.0346164896216,50.90768412544613,156000,156000.0,3291.7215342521667
157000.0,157.0,1000.0,220.64099076845156,51.00647674499432,157000,157000.0,3311.3268876075745
158000.0,158.0,1000.0,309.0079655670559,50.72723664443163,158000,158000.0,3331.0401632785797
159000.0,159.0,1000.0,199.10114376228236,50.74839442399055,159000,159000.0,3350.745220184326
160000.0,160.0,1000.0,240.3921019956374,50.77034480152376,160000,160000.0,3370.4417576789856
161000.0,161.0,1000.0,309.41293592316896,27.09131190213214,161000,161000.0,3407.3539605140686
162000.0,162.0,1000.0,393.26971835512404,50.8353777919556,162000,162000.0,3427.025300502777
163000.0,163.0,1000.0,293.7170151889123,50.98348821150026,163000,163000.0,3446.6394939422607
164000.0,164.0,1000.0,276.0135528523052,50.861034672500445,164000,164000.0,3466.3009107112885
165000.0,165.0,1000.0,228.24126880082096,50.86453127923756,165000,165000.0,3485.9609758853912
166000.0,166.0,1000.0,176.29796045076304,50.79546730422912,166000,166000.0,3505.647771835327
167000.0,167.0,1000.0,308.33929610802164,50.85144722198153,167000,167000.0,3525.3128955364227
168000.0,168.0,1000.0,297.3315325691682,50.842964097735106,168000,168000.0,3544.981300354004
169000.0,169.0,1000.0,212.83117321993132,50.8965665000024,169000,169000.0,3564.628991127014
170000.0,170.0,1000.0,221.99204157060058,50.79535103873929,170000,170000.0,3584.3158321380615
171000.0,171.0,1000.0,195.08361097262832,27.910809029592944,171000,171000.0,3620.1442453861237
172000.0,172.0,1000.0,302.50078213315703,50.78059763874502,172000,172000.0,3639.8368060588837
173000.0,173.0,1000.0,221.772638899795,50.821469387675975,173000,173000.0,3659.5135295391083
174000.0,174.0,1000.0,197.43706424816867,50.80106344087872,174000,174000.0,3679.1981568336487
175000.0,175.0,1000.0,277.4518803379713,50.843044834957425,175000,175000.0,3698.866530418396
176000.0,176.0,1000.0,268.6025400195911,50.77700867470911,176000,176000.0,3718.560482978821
177000.0,177.0,1000.0,340.2136614785039,50.94094118676406,177000,177000.0,3738.1910586357117
178000.0,178.0,1000.0,247.16566776406404,50.90581633138785,178000,178000.0,3757.8351793289185
179000.0,179.0,1000.0,395.9089641526351,50.92140978756324,179000,179000.0,3777.473284482956
180000.0,180.0,1000.0,247.23283122394807,50.75441747729597,180000,180000.0,3797.1760029792786
181000.0,181.0,1000.0,284.240535454593,27.72231403499122,181000,181000.0,3833.2480278015137
182000.0,182.0,1000.0,310.21859232229576,50.779484255608494,182000,182000.0,3852.9410202503204
183000.0,183.0,1000.0,311.9554923904333,50.755573983605565,183000,183000.0,3872.6432898044586
184000.0,184.0,1000.0,258.76460066703896,50.6015178365807,184000,184000.0,3892.4055428504944
185000.0,185.0,1000.0,238.69879790522387,50.86763168934854,185000,185000.0,3912.0644097328186
186000.0,186.0,1000.0,277.1941955157075,50.851148828354546,186000,186000.0,3931.7296488285065
187000.0,187.0,1000.0,329.61236552659835,50.68086633398551,187000,187000.0,3951.4609611034393
188000.0,188.0,1000.0,248.3825683300086,50.76870522337737,188000,188000.0,3971.158134698868
189000.0,189.0,1000.0,403.1359184319082,50.86238292783426,189000,189000.0,3990.8190302848816
190000.0,190.0,1000.0,291.3142778824224,50.85074686561632,190000,190000.0,4010.484424829483
191000.0,191.0,1000.0,258.6174141489614,27.401032719328796,191000,191000.0,4046.9793996810913
192000.0,192.0,1000.0,276.9171165911222,50.84240818886006,192000,192000.0,4066.648019552231
193000.0,193.0,1000.0,187.54394118878866,50.950728288721635,193000,193000.0,4086.2748243808746
194000.0,194.0,1000.0,268.2329769957214,50.82358903452334,194000,194000.0,4105.95072722435
195000.0,195.0,1000.0,218.55921025649275,50.7173953801301,195000,195000.0,4125.667828083038
196000.0,196.0,1000.0,171.1689256342029,50.88469564198105,196000,196000.0,4145.320102453232
197000.0,197.0,1000.0,351.3521559926611,50.82797052685808,197000,197000.0,4164.994309186935
198000.0,198.0,1000.0,253.0063287576037,50.84561685028172,198000,198000.0,4184.661687850952
199000.0,199.0,1000.0,339.2734210312164,50.543958301195836,199000,199000.0,4204.446446180344
200000.0,200.0,1000.0,178.66132042793856,50.74245628749584,200000,200000.0,4224.153809070587
201000.0,201.0,1000.0,357.30359831068574,27.282551448925016,201000,201000.0,4260.807272434235
202000.0,202.0,1000.0,226.96823780801594,50.786823278454804,202000,202000.0,4280.497419118881
203000.0,203.0,1000.0,276.22897192611975,50.7494560921371,203000,203000.0,4300.202063798904
204000.0,204.0,1000.0,222.64752010857785,50.75953033386422,204000,204000.0,4319.902797698975
205000.0,205.0,1000.0,269.8245423951492,50.866020983441544,205000,205000.0,4339.562287092209
206000.0,206.0,1000.0,291.924197460638,50.865778553583006,206000,206000.0,4359.221870183945
207000.0,207.0,1000.0,255.78661324207985,50.6645342558748,207000,207000.0,4378.959542989731
208000.0,208.0,1000.0,302.18809895844817,50.79467006584409,208000,208000.0,4398.646647930145
209000.0,209.0,1000.0,373.77912231294187,50.779754758341056,209000,209000.0,4418.339535474777
210000.0,210.0,1000.0,323.47891213460684,50.76947460743116,210000,210000.0,4438.036410570145
211000.0,211.0,1000.0,288.8781979963055,27.472909606884084,211000,211000.0,4474.43590426445
212000.0,212.0,1000.0,272.84725580970087,50.88396597329853,212000,212000.0,4494.088460445404
213000.0,213.0,1000.0,224.80174572821903,50.93365280853599,213000,213000.0,4513.721845149994
214000.0,214.0,1000.0,220.40733642394807,50.82703799529231,214000,214000.0,4533.396412849426
215000.0,215.0,1000.0,213.7654246805134,50.68763537324798,215000,215000.0,4553.125090122223
216000.0,216.0,1000.0,258.63456114256127,50.713402672738745,216000,216000.0,4572.84374332428
217000.0,217.0,1000.0,226.37909354478737,50.87795286808644,217000,217000.0,4592.498622179031
218000.0,218.0,1000.0,278.79560975948255,50.90710517495239,218000,218000.0,4612.142245531082
219000.0,219.0,1000.0,314.61252238171255,50.77968467326556,219000,219000.0,4631.835160255432
220000.0,220.0,1000.0,216.77258250075215,50.74994058125717,220000,220000.0,4651.539616823196
221000.0,221.0,1000.0,289.50077971878665,27.45763970994527,221000,221000.0,4687.959353208542
222000.0,222.0,1000.0,359.1431540906615,50.941567310078185,222000,222000.0,4707.589687585831
223000.0,223.0,1000.0,240.1254781906853,50.85326910200848,223000,223000.0,4727.254106760025
224000.0,224.0,1000.0,284.48702626163265,50.92346976989007,224000,224000.0,4746.891417503357
225000.0,225.0,1000.0,399.58931393757575,50.74071231602925,225000,225000.0,4766.599457740784
226000.0,226.0,1000.0,317.8005231381456,50.80900818398205,226000,226000.0,4786.281007051468
227000.0,227.0,1000.0,243.49770539718307,50.92545077443631,227000,227000.0,4805.917553901672
228000.0,228.0,1000.0,277.2784566475726,50.95926351244155,228000,228000.0,4825.5410714149475
229000.0,229.0,1000.0,255.89680345171163,50.80271064778887,229000,229000.0,4845.225060462952
230000.0,230.0,1000.0,197.47160719780032,50.82923510417802,230000,230000.0,4864.898777723312
231000.0,231.0,1000.0,178.49256438202357,27.916920553676878,231000,231000.0,4900.719347476959
232000.0,232.0,1000.0,186.27080960263598,50.940988826040446,232000,232000.0,4920.3499047756195
233000.0,233.0,1000.0,265.7989766728463,50.805794294593355,233000,233000.0,4940.032699108124
234000.0,234.0,1000.0,315.84988473483463,50.81369126920627,234000,234000.0,4959.712434530258
235000.0,235.0,1000.0,274.0724730185194,50.87593359335431,235000,235000.0,4979.368093490601
236000.0,236.0,1000.0,189.1773099899303,50.74507339039921,236000,236000.0,4999.074440002441
237000.0,237.0,1000.0,277.4824039610707,50.93105147026949,237000,237000.0,5018.708827495575
238000.0,238.0,1000.0,373.6189123221561,50.91652448745865,238000,238000.0,5038.348816871643
239000.0,239.0,1000.0,330.41125129700407,50.79370738463725,239000,239000.0,5058.036294937134
240000.0,240.0,1000.0,237.7910837064936,50.82597862182103,240000,240000.0,5077.711272716522
241000.0,241.0,1000.0,269.3563266296888,27.564854056615275,241000,241000.0,5113.98935341835
242000.0,242.0,1000.0,340.4918811036381,50.87541398929542,242000,242000.0,5133.645213127136
243000.0,243.0,1000.0,359.11822040461635,50.87592927356185,243000,243000.0,5153.300873756409
244000.0,244.0,1000.0,304.65627665120013,50.776511989264534,244000,244000.0,5172.995018959045
245000.0,245.0,1000.0,197.28073473743845,50.84026355456946,245000,245000.0,5192.66446852684
246000.0,246.0,1000.0,273.6201875984602,50.66433841808264,246000,246000.0,5212.402217626572
247000.0,247.0,1000.0,391.9950632234987,50.83165787252233,247000,247000.0,5232.074997186661
248000.0,248.0,1000.0,274.01949265450077,50.872073225733075,248000,248000.0,5251.732147693634
249000.0,249.0,1000.0,234.7903865183753,50.753085380008265,249000,249000.0,5271.435383319855
250000.0,250.0,1000.0,302.1712019636973,50.79389253646326,250000,250000.0,5291.122789621353
251000.0,251.0,1000.0,240.434384961578,27.518648043958937,251000,251000.0,5327.461784124374
252000.0,252.0,1000.0,399.4387040271057,50.83315242858205,252000,252000.0,5347.133985280991
253000.0,253.0,1000.0,308.6751221996908,50.76461349984501,253000,253000.0,5366.832746505737
254000.0,254.0,1000.0,420.17838890326914,50.828678263547225,254000,254000.0,5386.5066792964935
255000.0,255.0,1000.0,329.47247476608726,50.807219630825934,255000,255000.0,5406.188921451569
256000.0,256.0,1000.0,280.42456935588336,50.90242956653206,256000,256000.0,5425.834349155426
257000.0,257.0,1000.0,346.5852251844992,50.755540816997524,257000,257000.0,5445.5366315841675
258000.0,258.0,1000.0,324.5749820188381,50.839760084754914,258000,258000.0,5465.206275939941
259000.0,259.0,1000.0,332.71036547190624,50.93580656638586,259000,259000.0,5484.838830471039
260000.0,260.0,1000.0,408.4914487276319,50.92837680964616,260000,260000.0,5504.474249124527
261000.0,261.0,1000.0,218.91251725702125,27.44518300559874,261000,261000.0,5540.910515546799
262000.0,262.0,1000.0,190.87136927303663,50.86582790298521,262000,262000.0,5560.570079565048
263000.0,263.0,1000.0,296.19798476127966,50.984201525236095,263000,263000.0,5580.183998584747
264000.0,264.0,1000.0,264.999344811605,50.76488261532273,264000,264000.0,5599.882655382156
265000.0,265.0,1000.0,305.4681537102275,50.800079597979334,265000,265000.0,5619.567663908005
266000.0,266.0,1000.0,260.717168048032,50.83868354322366,266000,266000.0,5639.237724781036
267000.0,267.0,1000.0,232.63495701921667,50.89889254027523,267000,267000.0,5658.884517669678
268000.0,268.0,1000.0,242.45296159138167,50.83302120476557,268000,268000.0,5678.556769609451
269000.0,269.0,1000.0,262.2469875005957,50.8612776738994,269000,269000.0,5698.218092441559
270000.0,270.0,1000.0,190.00358728926435,50.70894220507534,270000,270000.0,5717.938480138779
271000.0,271.0,1000.0,297.91951633945234,27.508355024433996,271000,271000.0,5754.291071891785
272000.0,272.0,1000.0,202.86189909387923,50.753731459955354,272000,272000.0,5773.99405670166
273000.0,273.0,1000.0,328.46991308860277,50.85093428303482,273000,273000.0,5793.659378767014
274000.0,274.0,1000.0,283.9483074265516,50.918784973549826,274000,274000.0,5813.298496246338
275000.0,275.0,1000.0,347.3733981625893,50.79223790522417,275000,275000.0,5832.986543893814
276000.0,276.0,1000.0,196.37380903173414,50.758265536912006,276000,276000.0,5852.687768697739
277000.0,277.0,1000.0,264.64810489618736,50.78645307921896,277000,277000.0,5872.37805891037
278000.0,278.0,1000.0,317.82495648427664,50.82327988268598,278000,278000.0,5892.054081439972
279000.0,279.0,1000.0,317.54858544333376,50.827877518540866,279000,279000.0,5911.728324174881
280000.0,280.0,1000.0,237.10545707007864,50.841461569350045,280000,280000.0,5931.397310256958
281000.0,281.0,1000.0,366.30699867414074,27.758984316125947,281000,281000.0,5967.421683073044
282000.0,282.0,1000.0,287.0527885671309,50.97925893757274,282000,282000.0,5987.03750371933
283000.0,283.0,1000.0,347.15895066274624,50.78932257197621,283000,283000.0,6006.726681470871
284000.0,284.0,1000.0,292.9807231702246,50.84148683673063,284000,284000.0,6026.395657777786
285000.0,285.0,1000.0,453.7214372318474,50.83654476856298,285000,285000.0,6046.066546201706
286000.0,286.0,1000.0,357.30693042511103,50.75745349555308,286000,286000.0,6065.768086194992
287000.0,287.0,1000.0,262.98515429652554,50.825462501209955,287000,287000.0,6085.44326376915
288000.0,288.0,1000.0,336.9083440363522,50.774815463749896,288000,288000.0,6105.138067007065
289000.0,289.0,1000.0,374.4536630664746,50.9005164474602,289000,289000.0,6124.784233093262
290000.0,290.0,1000.0,334.2397573452141,51.030274503025,290000,290000.0,6144.380443572998
291000.0,291.0,1000.0,260.1836202943816,27.67069501630233,291000,291000.0,6180.519759893417
292000.0,292.0,1000.0,295.62098684525563,50.95464641107511,292000,292000.0,6200.145055532455
293000.0,293.0,1000.0,244.06670382559253,50.83721269269319,293000,293000.0,6219.815685510635
294000.0,294.0,1000.0,334.43441608003434,50.96018232751696,294000,294000.0,6239.438849210739
295000.0,295.0,1000.0,328.6551723450314,50.753391836031334,295000,295000.0,6259.141965866089
296000.0,296.0,1000.0,318.21592371029203,51.06621051799056,296000,296000.0,6278.72438621521
297000.0,297.0,1000.0,271.18699193273375,50.77412336307387,297000,297000.0,6298.419457912445
298000.0,298.0,1000.0,329.1662715816784,50.93224016106342,298000,298000.0,6318.05338716507
299000.0,299.0,1000.0,270.15008388575677,50.83523361799405,299000,299000.0,6337.724782943726
300000.0,300.0,1000.0,279.5924934333366,50.825347946028025,300000,300000.0,6357.400004863739
301000.0,301.0,1000.0,309.4372585117424,27.398255681979187,301000,301000.0,6393.898678779602
302000.0,302.0,1000.0,260.6010559120478,50.93309800725522,302000,302000.0,6413.532277345657
303000.0,303.0,1000.0,350.5969118183431,50.86657679191575,303000,303000.0,6433.191551923752
304000.0,304.0,1000.0,298.2053470132977,50.697496342858976,304000,304000.0,6452.916391849518
