buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
65000.0,65.0,1000.0,660.320796095005,124.48224821557956,65000,65000.0,630.7261085510254
66000.0,66.0,1000.0,709.4425129529428,122.97446216059207,66000,66000.0,638.8578782081604
67000.0,67.0,1000.0,688.4216039452081,122.4645557378603,67000,67000.0,647.0235061645508
68000.0,68.0,1000.0,701.9462008772747,124.9227331160578,68000,68000.0,655.0284543037415
69000.0,69.0,1000.0,693.9294794142625,123.52689248243433,69000,69000.0,663.123857498169
70000.0,70.0,1000.0,640.852209845161,114.44007674951094,70000,70000.0,671.8620550632477
71000.0,71.0,1000.0,692.3579015161864,40.43485313465687,71000,71000.0,696.5931947231293
72000.0,72.0,1000.0,716.5244504211871,128.47569883999202,72000,72000.0,704.376767873764
73000.0,73.0,1000.0,752.0033703443582,126.0281297594218,73000,73000.0,712.3115043640137
74000.0,74.0,1000.0,738.4943623168426,125.0980370635576,74000,74000.0,720.3052349090576
75000.0,75.0,1000.0,743.8545371308011,125.43814185565013,75000,75000.0,728.2772917747498
76000.0,76.0,1000.0,717.955101042604,126.13884763342149,76000,76000.0,736.2050635814667
77000.0,77.0,1000.0,769.4539303775999,125.09863404817517,77000,77000.0,744.198755979538
78000.0,78.0,1000.0,707.2502335307324,123.1544865753575,78000,78000.0,752.3186388015747
79000.0,79.0,1000.0,755.0270927627856,122.18046196947039,79000,79000.0,760.5032534599304
80000.0,80.0,1000.0,803.3838012248738,126.09733028248415,80000,80000.0,768.4336354732513
81000.0,81.0,1000.0,743.8889408084592,41.81968781243469,81000,81000.0,792.3458178043365
82000.0,82.0,1000.0,785.8378378119196,126.1416548711916,82000,82000.0,800.2734131813049
83000.0,83.0,1000.0,763.2060675079368,125.28214442156268,83000,83000.0,808.255396604538
84000.0,84.0,1000.0,713.1252110868661,129.09950480354473,84000,84000.0,816.0013597011566
85000.0,85.0,1000.0,742.4780974111356,122.31915116311862,85000,85000.0,824.176694393158
86000.0,86.0,1000.0,780.8054204708644,126.14802472947662,86000,86000.0,832.103889465332
87000.0,87.0,1000.0,801.3149829592016,126.21889910670942,87000,87000.0,840.0266332626343
88000.0,88.0,1000.0,573.8486484016929,119.9189150715114,88000,88000.0,848.3656013011932
89000.0,89.0,1000.0,734.4638256237129,123.48108518170099,89000,89000.0,856.4640076160431
90000.0,90.0,1000.0,837.6900795890194,126.37185171901469,90000,90000.0,864.3771622180939
91000.0,91.0,1000.0,790.438769868923,41.09803884065211,91000,91000.0,888.7092235088348
92000.0,92.0,1000.0,834.0787289569097,122.28873040581026,92000,92000.0,896.8865919113159
93000.0,93.0,1000.0,846.9056188164326,126.50370988823873,93000,93000.0,904.7914984226227
94000.0,94.0,1000.0,839.846514357611,120.66785536315788,94000,94000.0,913.078709602356
95000.0,95.0,1000.0,658.076616556759,124.2190559485139,95000,95000.0,921.129004240036
96000.0,96.0,1000.0,843.6342543717113,124.65559477896753,96000,96000.0,929.1511070728302
97000.0,97.0,1000.0,776.1610046709984,125.29227517685871,97000,97000.0,937.1324450969696
98000.0,98.0,1000.0,833.4930548726188,120.74446203374325,98000,98000.0,945.414398431778
99000.0,99.0,1000.0,812.4070108649373,125.50913696548922,99000,99000.0,953.381945848465
100000.0,100.0,1000.0,828.7976813533616,123.66751570616935,100000,100000.0,961.4681437015533
101000.0,101.0,1000.0,717.6828045660549,41.96299298353374,101000,101000.0,985.2986650466919
102000.0,102.0,1000.0,893.795252950443,125.63175251679611,102000,102000.0,993.2584362030029
103000.0,103.0,1000.0,871.5273509624324,125.54391686230723,103000,103000.0,1001.2237763404846
104000.0,104.0,1000.0,752.5737121415423,128.0381480847092,104000,104000.0,1009.0339486598969
105000.0,105.0,1000.0,869.678679138104,121.54696100575632,105000,105000.0,1017.261221408844
106000.0,106.0,1000.0,850.9708660750902,123.78147607240508,106000,106000.0,1025.3399746418
107000.0,107.0,1000.0,848.2747068310564,124.6628047181303,107000,107000.0,1033.3616135120392
108000.0,108.0,1000.0,898.9540313935012,124.91683982705901,108000,108000.0,1041.3669393062592
109000.0,109.0,1000.0,883.2394159032928,118.66698704996777,109000,109000.0,1049.7938828468323
110000.0,110.0,1000.0,903.7023027044045,125.01216798247786,110000,110000.0,1057.793104171753
111000.0,111.0,1000.0,839.8644734090564,40.95100357640181,111000,111000.0,1082.2125301361084
112000.0,112.0,1000.0,904.3309667785248,120.84789427146146,112000,112000.0,1090.4873950481415
113000.0,113.0,1000.0,935.2617010707437,126.12910293584055,113000,113000.0,1098.415779352188
114000.0,114.0,1000.0,915.0306605436493,125.24411725272425,114000,114000.0,1106.4001863002777
115000.0,115.0,1000.0,907.9747229964815,123.78813952975662,115000,115000.0,1114.4785046577454
116000.0,116.0,1000.0,904.7471702364418,127.2494619518768,116000,116000.0,1122.337084054947
117000.0,117.0,1000.0,920.2713109223513,121.89452325229611,117000,117000.0,1130.5408980846405
118000.0,118.0,1000.0,900.4270467242553,120.87165257123122,118000,118000.0,1138.814136505127
119000.0,119.0,1000.0,856.203632114995,126.8403253203416,119000,119000.0,1146.6980645656586
120000.0,120.0,1000.0,880.3863144653433,123.15558949608878,120000,120000.0,1154.8178746700287
121000.0,121.0,1000.0,928.717540357799,41.48150803053557,121000,121000.0,1178.9250020980835
122000.0,122.0,1000.0,897.9842862543588,124.76456262645291,122000,122000.0,1186.9400985240936
123000.0,123.0,1000.0,920.0343131089934,124.38135215623942,123000,123000.0,1194.9798889160156
124000.0,124.0,1000.0,902.1210975367503,124.42371064002222,124000,124000.0,1203.0169422626495
125000.0,125.0,1000.0,873.7830224818588,126.92470742026315,125000,125000.0,1210.8956289291382
126000.0,126.0,1000.0,930.6366786607512,120.66577941264767,126000,126000.0,1219.1829826831818
127000.0,127.0,1000.0,898.0812500960747,125.39645458104266,127000,127000.0,1227.1576898097992
128000.0,128.0,1000.0,906.0582764026065,122.87023877546447,128000,128000.0,1235.2963571548462
129000.0,129.0,1000.0,914.0603870339169,123.22768016055926,129000,129000.0,1243.4114170074463
130000.0,130.0,1000.0,885.3725926446518,125.16271988539579,130000,130000.0,1251.4010164737701
131000.0,131.0,1000.0,954.4532050069857,39.392882652186714,131000,131000.0,1276.7863128185272
132000.0,132.0,1000.0,951.2570071516444,111.62443808261425,132000,132000.0,1285.744924545288
133000.0,133.0,1000.0,906.3592289252153,116.31165481713175,133000,133000.0,1294.3425152301788
134000.0,134.0,1000.0,923.6977345441029,121.51556766979179,134000,134000.0,1302.5719134807587
135000.0,135.0,1000.0,971.3145146206163,121.6110480935385,135000,135000.0,1310.7948505878448
136000.0,136.0,1000.0,917.6590003371044,125.67284330589226,136000,136000.0,1318.7520191669464
137000.0,137.0,1000.0,887.3450781972698,124.09551679891565,137000,137000.0,1326.8103280067444
138000.0,138.0,1000.0,927.2993251202861,121.71393297756981,138000,138000.0,1335.0263142585754
139000.0,139.0,1000.0,934.4176134239061,123.30350177142599,139000,139000.0,1343.136384010315
140000.0,140.0,1000.0,857.0844059720199,119.91595627187328,140000,140000.0,1351.4755578041077
141000.0,141.0,1000.0,944.732366744537,41.422821144945914,141000,141000.0,1375.616839647293
142000.0,142.0,1000.0,928.9391266329484,127.34928974518112,142000,142000.0,1383.4692587852478
143000.0,143.0,1000.0,946.9442508650516,122.83849282529054,143000,143000.0,1391.6100294589996
144000.0,144.0,1000.0,922.342299047685,124.0615603624299,144000,144000.0,1399.6705439090729
145000.0,145.0,1000.0,860.5982728099134,125.79701660136334,145000,145000.0,1407.6198580265045
146000.0,146.0,1000.0,913.5647018445065,122.65988898534665,146000,146000.0,1415.7724823951721
147000.0,147.0,1000.0,924.5970972288608,124.6026720968976,147000,147000.0,1423.7979924678802
148000.0,148.0,1000.0,846.4497586302375,123.78564064917882,148000,148000.0,1431.876473903656
149000.0,149.0,1000.0,967.367335290034,120.10530473037426,149000,149000.0,1440.20250082016
150000.0,150.0,1000.0,942.2056200060473,123.13011526127967,150000,150000.0,1448.3239908218384
151000.0,151.0,1000.0,948.8685940419464,40.60401421842933,151000,151000.0,1472.9520976543427
152000.0,152.0,1000.0,954.8916157382052,123.30660472737486,152000,152000.0,1481.0619633197784
153000.0,153.0,1000.0,970.4573726514742,126.02665291551325,153000,153000.0,1488.996792793274
154000.0,154.0,1000.0,932.4595292232577,123.70657982232964,154000,154000.0,1497.0804371833801
155000.0,155.0,1000.0,947.3679527887223,122.83883459523467,155000,155000.0,1505.221185207367
156000.0,156.0,1000.0,966.5021230495447,125.71059627851074,156000,156000.0,1513.1759641170502
157000.0,157.0,1000.0,925.3879284175571,123.03500006981452,157000,157000.0,1521.3037326335907
158000.0,158.0,1000.0,970.2063061713806,124.15218403502057,158000,158000.0,1529.3583633899689
159000.0,159.0,1000.0,954.0043237521178,124.2334310265345,159000,159000.0,1537.4077265262604
160000.0,160.0,1000.0,965.100200726885,123.1592093845801,160000,160000.0,1545.5272979736328
161000.0,161.0,1000.0,901.7198700634287,41.42138855940226,161000,161000.0,1569.6694147586823
162000.0,162.0,1000.0,961.1338501290162,127.10812132024188,162000,162000.0,1577.536732673645
163000.0,163.0,1000.0,866.22936196028,122.75114486266038,163000,163000.0,1585.6832962036133
164000.0,164.0,1000.0,947.7684372610935,123.11964445248093,164000,164000.0,1593.8054769039154
165000.0,165.0,1000.0,971.8409564900857,124.31162683820942,165000,165000.0,1601.8497767448425
166000.0,166.0,1000.0,965.0885134810153,124.05643419207743,166000,166000.0,1609.9106242656708
167000.0,167.0,1000.0,906.5105816513263,121.7343407624307,167000,167000.0,1618.1252331733704
168000.0,168.0,1000.0,946.5709442335069,123.91580788166775,168000,168000.0,1626.1952285766602
169000.0,169.0,1000.0,949.285705515512,120.18334396776638,169000,169000.0,1634.5158491134644
170000.0,170.0,1000.0,947.9702754349295,120.55144870121552,170000,170000.0,1642.8110625743866
171000.0,171.0,1000.0,945.7039063899224,35.23965192132754,171000,171000.0,1671.1881873607635
172000.0,172.0,1000.0,936.7233283361132,89.77890902515306,172000,172000.0,1682.3266608715057
173000.0,173.0,1000.0,950.7719429613812,90.95866367162408,173000,173000.0,1693.3206658363342
174000.0,174.0,1000.0,955.8766989584637,89.4439213399221,174000,174000.0,1704.5008554458618
175000.0,175.0,1000.0,918.3342958916437,89.13649972224962,175000,175000.0,1715.719604253769
176000.0,176.0,1000.0,955.2805025187955,88.99192778232276,176000,176000.0,1726.9565784931183
177000.0,177.0,1000.0,954.0627464672848,88.9791863407119,177000,177000.0,1738.195161819458
178000.0,178.0,1000.0,940.5522141898285,86.13378416466912,178000,178000.0,1749.805008172989
179000.0,179.0,1000.0,948.0522373115896,89.9763467741688,179000,179000.0,1760.9190402030945
180000.0,180.0,1000.0,969.3830979594528,97.16709863971984,180000,180000.0,1771.210589647293
181000.0,181.0,1000.0,913.6268721018109,40.54113602973049,181000,181000.0,1795.8768939971924
182000.0,182.0,1000.0,962.4230142317481,123.9970572788521,182000,182000.0,1803.9416015148163
183000.0,183.0,1000.0,966.621210069847,124.46786351915775,183000,183000.0,1811.9758038520813
184000.0,184.0,1000.0,950.4657138357171,121.0729064709442,184000,184000.0,1820.2352900505066
185000.0,185.0,1000.0,940.2818778846988,125.34393868214914,185000,185000.0,1828.2133383750916
186000.0,186.0,1000.0,928.8816854414578,121.55587664126215,186000,186000.0,1836.440007686615
187000.0,187.0,1000.0,945.7975883533084,121.60280126570237,187000,187000.0,1844.6635024547577
188000.0,188.0,1000.0,927.6989800172594,122.4611696448063,188000,188000.0,1852.8293561935425
189000.0,189.0,1000.0,970.6922000690709,122.43126073458103,189000,189000.0,1860.9972047805786
190000.0,190.0,1000.0,953.6442125976334,124.37559466292416,190000,190000.0,1869.0373673439026
191000.0,191.0,1000.0,953.9804743624426,41.19106497976373,191000,191000.0,1893.314476966858
192000.0,192.0,1000.0,976.2714640590068,125.11494139383454,192000,192000.0,1901.3071274757385
193000.0,193.0,1000.0,947.2930667414565,125.36356984701612,193000,193000.0,1909.283926486969
194000.0,194.0,1000.0,947.4387506972487,125.40824241396419,194000,194000.0,1917.2578840255737
195000.0,195.0,1000.0,968.1292414506282,121.21827267984408,195000,195000.0,1925.5074653625488
196000.0,196.0,1000.0,962.2447480571203,123.8263659775789,196000,196000.0,1933.583289861679
197000.0,197.0,1000.0,953.6420935271545,122.11909073349821,197000,197000.0,1941.7720177173615
198000.0,198.0,1000.0,972.5654999102525,120.21271235538333,198000,198000.0,1950.0906054973602
199000.0,199.0,1000.0,970.7964981149122,121.03057364478163,199000,199000.0,1958.3529806137085
200000.0,200.0,1000.0,937.9738653392795,124.33700260985026,200000,200000.0,1966.3956387043
