buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
30000.0,30.0,1000.0,110.97207579099137,119.76828771888646,30000,30000.0,297.8366901874542
31000.0,31.0,1000.0,149.3179387688982,38.22087766088561,31000,31000.0,324.0004012584686
32000.0,32.0,1000.0,155.46388529983986,128.86644673701946,32000,32000.0,331.76037311553955
33000.0,33.0,1000.0,158.93672214309342,124.867839918528,33000,33000.0,339.76884031295776
34000.0,34.0,1000.0,161.77674141822118,123.91080356831341,34000,34000.0,347.8391616344452
35000.0,35.0,1000.0,172.93818069138726,115.81702964601658,35000,35000.0,356.47347044944763
36000.0,36.0,1000.0,164.1966236104865,87.00074675414179,36000,36000.0,367.96762466430664
37000.0,37.0,1000.0,181.78500549416682,88.4048962729941,37000,37000.0,379.27921533584595
38000.0,38.0,1000.0,183.18717508038353,89.50091068151369,38000,38000.0,390.45228600502014
39000.0,39.0,1000.0,168.67602227113815,86.02871813619758,39000,39000.0,402.0763113498688
40000.0,40.0,1000.0,166.1795993374582,85.79390655409347,40000,40000.0,413.73215079307556
41000.0,41.0,1000.0,199.65823870358264,33.892600710838096,41000,41000.0,443.23711585998535
42000.0,42.0,1000.0,217.18262939219898,90.33281698323397,42000,42000.0,454.3072898387909
43000.0,43.0,1000.0,211.41804073950476,90.93788956521722,43000,43000.0,465.30380630493164
44000.0,44.0,1000.0,209.81885543002397,88.73120860409482,44000,44000.0,476.57379817962646
45000.0,45.0,1000.0,225.9997759563958,89.53341061878942,45000,45000.0,487.74281311035156
46000.0,46.0,1000.0,247.87640668834277,88.88585042155097,46000,46000.0,498.99319767951965
47000.0,47.0,1000.0,222.53776065255028,87.71244048680097,47000,47000.0,510.39408898353577
48000.0,48.0,1000.0,224.0054517784613,86.70149068831674,48000,48000.0,521.9279160499573
49000.0,49.0,1000.0,219.01061304477193,97.2697271911775,49000,49000.0,532.2086069583893
50000.0,50.0,1000.0,222.05716044627098,100.07741479213072,50000,50000.0,542.2008714675903
51000.0,51.0,1000.0,258.500077668195,34.77645636729627,51000,51000.0,570.9559576511383
52000.0,52.0,1000.0,238.96180377680267,88.47074363910029,52000,52000.0,582.2591292858124
53000.0,53.0,1000.0,226.71905606522358,88.61884192019858,53000,53000.0,593.5434112548828
54000.0,54.0,1000.0,259.83964695013145,87.92041000055087,54000,54000.0,604.9173345565796
55000.0,55.0,1000.0,234.5354726144669,89.01440835929452,55000,55000.0,616.1514708995819
56000.0,56.0,1000.0,250.41950193789552,97.14971940381449,56000,56000.0,626.4448614120483
57000.0,57.0,1000.0,270.267337667711,119.02049430333548,57000,57000.0,634.8467757701874
58000.0,58.0,1000.0,259.34432063059205,90.22563248768458,58000,58000.0,645.9301006793976
59000.0,59.0,1000.0,270.6182956247562,86.50870560181028,59000,59000.0,657.4896309375763
60000.0,60.0,1000.0,274.7077137044989,88.64291593344485,60000,60000.0,668.770848274231
61000.0,61.0,1000.0,241.5559579524493,35.22016283920913,61000,61000.0,697.1636755466461
62000.0,62.0,1000.0,278.6223572540578,89.94236536122376,62000,62000.0,708.2819066047668
63000.0,63.0,1000.0,279.0550339397203,87.63276634543945,63000,63000.0,719.693163394928
64000.0,64.0,1000.0,254.5045064612061,90.07047364143564,64000,64000.0,730.7955808639526
65000.0,65.0,1000.0,244.64282935860498,88.39474967342257,65000,65000.0,742.1084699630737
66000.0,66.0,1000.0,43.0822960523435,87.45211671221638,66000,66000.0,753.543298959732
67000.0,67.0,1000.0,271.556197857288,90.22535494187974,67000,67000.0,764.6266579627991
68000.0,68.0,1000.0,274.9775805015907,90.60024685373808,68000,68000.0,775.6641554832458
69000.0,69.0,1000.0,275.4799141971921,125.87942645398807,69000,69000.0,783.6082653999329
70000.0,70.0,1000.0,256.0461511961685,127.56156163206869,70000,70000.0,791.4476175308228
71000.0,71.0,1000.0,304.55041182442164,35.632977706196044,71000,71000.0,819.5115084648132
72000.0,72.0,1000.0,277.7496755433527,90.64399206799371,72000,72000.0,830.5436792373657
73000.0,73.0,1000.0,283.31114259055147,87.62111215763237,73000,73000.0,841.9564538002014
